experiment,iterations,exploration_weight,rollout_policy,value_model,value_depth,games_per_side,total_games,mcts_wins,heuristic_wins,ties,mcts_win_rate,mcts_win_ci95,tie_rate,avg_moves,seconds_per_game,seconds_per_move,mcts_seconds_per_move,simulations_per_mcts_move
rollout-policy-sweep,100,1.4142135623730951,random,,-1,30,60,20,40,0,0.3333333333333333,0.11928180141223617,0.0,17.366666666666667,0.35219781040408027,0.02025262363741689,0.04018946583590347,100
rollout-policy-sweep,100,1.4142135623730951,heuristic,,-1,30,60,55,5,0,0.9166666666666666,0.06993515515051016,0.0,21.083333333333332,6.76951126040464,0.3210499117118693,0.6289630075461816,100
rollout-policy-sweep,100,1.4142135623730951,value,outputs/value_models/connect4_value_model_200g.npz,0,30,60,32,28,0,0.5333333333333333,0.126235992989028,0.0,21.5,0.04784231110243127,0.0021957293395566675,0.0037022523245710775,100
