experiment,iterations,exploration_weight,rollout_policy,value_model,value_depth,games_per_side,total_games,mcts_wins,heuristic_wins,ties,mcts_win_rate,mcts_win_ci95,tie_rate,avg_moves,seconds_per_game,seconds_per_move,mcts_seconds_per_move,simulations_per_mcts_move
c-sweep,10,1.4142135623730951,random,,-1,100,200,1,199,0,0.005,0.009775469298197403,0.0,10.195,0.026671286860946566,0.0025962207967309484,0.004812485128329088,10
c-sweep,50,1.4142135623730951,random,,-1,100,200,35,165,0,0.175,0.05266075388750146,0.0,13.145,0.15109301020915156,0.011469743507733578,0.02282910815359481,50
c-sweep,100,1.4142135623730951,random,,-1,100,200,80,119,1,0.4,0.06789639165669999,0.005,18.68,0.40784379608696325,0.02180277730514145,0.043098620451403835,100
c-sweep,500,1.4142135623730951,random,,-1,100,200,175,25,0,0.875,0.04583530298798078,0.0,20.005,1.9288934389548376,0.09638707568084319,0.1885125558693451,500
c-sweep,1000,1.4142135623730951,random,,-1,100,200,190,8,2,0.95,0.030205628614547998,0.01,19.15,3.431084092745441,0.17913679621682693,0.3491960645165681,1000
